fn,label,pos,cluster
43635.wav,,1,55
43636.wav,,1,-1
43637.wav,,1,-1
43638.wav,,1,-1
43640.wav,,1,-1
43642.wav,,1,-1
43645.wav,,1,-1
43649.wav,,1,-1
43650.wav,,1,-1
43651.wav,,1,-1
43652.wav,,1,27
43653.wav,,1,-1
43654.wav,,1,28
43655.wav,,1,-1
43657.wav,,1,-1
43658.wav,N1,1,-1
43659.wav,,1,28
43660.wav,,1,28
43661.wav,N4,1,17
43663.wav,,1,-1
43665.wav,,1,28
43666.wav,,1,-1
43667.wav,,1,57
43669.wav,,1,-1
43670.wav,,1,-1
43671.wav,,1,57
43673.wav,,1,-1
43675.wav,,1,48
43677.wav,,1,-1
43682.wav,,1,-1
43684.wav,,1,-1
43685.wav,,1,-1
43686.wav,,1,-1
43688.wav,,1,28
43689.wav,,1,-1
43690.wav,,1,-1
43692.wav,,1,-1
43693.wav,,1,-1
43695.wav,,1,28
43699.wav,,1,55
43700.wav,,1,60
43701.wav,,1,-1
43703.wav,,1,-1
43704.wav,,1,59
43705.wav,,1,-1
43706.wav,,1,-1
43707.wav,,1,59
43708.wav,,1,-1
43709.wav,,1,-1
43710.wav,,1,-1
43712.wav,,1,-1
43713.wav,,1,-1
43714.wav,,1,-1
43717.wav,,1,-1
43718.wav,,1,60
43719.wav,,1,56
43721.wav,,1,-1
43722.wav,,1,-1
43723.wav,,1,-1
43724.wav,,1,-1
43725.wav,,1,-1
43726.wav,,1,-1
43727.wav,,1,28
43728.wav,,1,-1
43729.wav,,1,-1
43733.wav,,1,-1
43736.wav,,1,-1
43737.wav,,1,-1
43739.wav,,1,24
43740.wav,,1,-1
43741.wav,,1,47
43742.wav,,1,-1
43744.wav,,1,-1
43745.wav,,1,-1
43746.wav,,1,-1
43747.wav,,1,47
43748.wav,,1,-1
43754.wav,,1,-1
43756.wav,,1,-1
43757.wav,,1,55
43758.wav,,1,-1
43760.wav,,1,-1
43762.wav,,1,-1
43763.wav,,1,58
43766.wav,,1,55
43769.wav,,1,-1
43770.wav,,1,-1
43774.wav,,1,-1
43776.wav,,1,40
43778.wav,,1,-1
43780.wav,,1,-1
43781.wav,,1,-1
43782.wav,,1,-1
43783.wav,,1,-1
43785.wav,,1,-1
43786.wav,,1,-1
43789.wav,,1,-1
43790.wav,,1,-1
43792.wav,,1,-1
43797.wav,,1,-1
43803.wav,,1,-1
43804.wav,,1,55
43805.wav,,1,-1
43806.wav,,1,27
43807.wav,,1,-1
43808.wav,,1,27
43809.wav,,1,-1
43810.wav,,1,-1
43811.wav,,1,-1
43812.wav,,1,-1
43813.wav,,1,-1
43816.wav,,1,-1
43817.wav,,1,-1
43818.wav,,1,-1
43819.wav,,1,-1
43820.wav,,1,-1
43821.wav,,1,-1
43823.wav,,1,55
43826.wav,,1,-1
43827.wav,,1,-1
43830.wav,,1,-1
43831.wav,,1,51
43835.wav,,1,55
43837.wav,,1,46
43838.wav,,1,-1
43839.wav,,1,46
43840.wav,,1,46
43841.wav,,1,46
43842.wav,,1,-1
43843.wav,,1,-1
43844.wav,,1,46
43845.wav,,1,-1
43846.wav,,1,-1
43847.wav,,1,46
43848.wav,,1,46
43850.wav,,1,25
43852.wav,,1,43
43853.wav,,1,25
43854.wav,N1,1,25
43855.wav,,1,25
43856.wav,,1,-1
43857.wav,,1,-1
43860.wav,,1,-1
43861.wav,,1,25
43864.wav,,1,25
43865.wav,,1,25
43866.wav,,1,-1
43867.wav,,1,27
43868.wav,,1,-1
43869.wav,,1,-1
43870.wav,,1,-1
43871.wav,,1,-1
43872.wav,,1,29
43873.wav,,1,-1
43874.wav,,1,-1
43876.wav,,1,-1
43877.wav,,1,27
43878.wav,,1,-1
43879.wav,,1,27
43882.wav,,1,50
43883.wav,,1,-1
43886.wav,,1,-1
43888.wav,,1,-1
43890.wav,,1,29
43893.wav,,1,29
43897.wav,,1,-1
43898.wav,,1,-1
43899.wav,,1,-1
43900.wav,,1,38
43901.wav,,1,38
43902.wav,,1,40
43904.wav,,1,38
43905.wav,,1,-1
43906.wav,,1,45
43907.wav,,1,38
43910.wav,,1,29
43911.wav,,1,58
43912.wav,,1,-1
43914.wav,,1,49
43915.wav,,1,-1
43916.wav,,1,-1
43917.wav,,1,43
43918.wav,,1,45
43919.wav,,1,43
43920.wav,,1,43
43921.wav,,1,-1
43922.wav,,1,43
43923.wav,,1,-1
43924.wav,,1,-1
43926.wav,,1,-1
43927.wav,,1,38
43928.wav,,1,-1
43929.wav,,1,-1
43931.wav,,1,-1
43933.wav,,1,25
43934.wav,,1,43
43935.wav,,1,-1
43936.wav,,1,43
43937.wav,,1,25
43938.wav,,1,-1
43939.wav,,1,-1
43940.wav,,1,47
43941.wav,,1,17
43942.wav,,1,-1
43943.wav,,1,27
43944.wav,,1,27
43945.wav,N2,1,27
43946.wav,,1,-1
43947.wav,,1,17
43948.wav,,1,17
43949.wav,,1,27
43950.wav,,1,-1
43951.wav,,1,-1
43952.wav,,1,-1
43953.wav,,1,-1
43954.wav,N4,1,17
43955.wav,,1,27
43956.wav,,1,-1
43957.wav,,1,-1
43960.wav,,1,-1
43961.wav,,1,-1
43963.wav,,1,50
43965.wav,,1,-1
43966.wav,,1,-1
43968.wav,,1,45
43969.wav,,1,25
43970.wav,,1,43
43971.wav,,1,25
43972.wav,,1,38
43973.wav,N1,1,25
43974.wav,,1,25
43975.wav,,1,25
43976.wav,,1,-1
43977.wav,,1,25
43978.wav,,1,25
43979.wav,N1,1,25
43980.wav,,1,25
43981.wav,,1,45
43982.wav,,1,45
43983.wav,,1,-1
43984.wav,,1,25
43985.wav,,1,45
43986.wav,,1,29
43987.wav,,1,29
43988.wav,,1,50
43989.wav,,1,-1
43991.wav,,1,50
43993.wav,,1,-1
43995.wav,,1,-1
43996.wav,,1,50
43998.wav,,1,29
43999.wav,,1,-1
44000.wav,,1,50
44001.wav,,1,29
44002.wav,,1,-1
44003.wav,,1,-1
44007.wav,,1,-1
44008.wav,,1,27
44009.wav,,1,27
44011.wav,,1,-1
44012.wav,,1,27
44016.wav,,1,-1
44018.wav,,1,-1
44020.wav,,1,-1
44021.wav,,1,29
44022.wav,,1,58
44023.wav,,1,-1
44024.wav,N1,1,-1
44025.wav,,1,29
44027.wav,,1,-1
44028.wav,,1,-1
44029.wav,,1,-1
44030.wav,,1,-1
44032.wav,N1,1,50
44033.wav,,1,-1
44036.wav,,1,38
44037.wav,,1,38
44038.wav,,1,38
44039.wav,,1,38
44040.wav,,1,25
44041.wav,,1,-1
44042.wav,,1,38
44043.wav,,1,25
44044.wav,,1,-1
44045.wav,,1,38
44046.wav,,1,25
44047.wav,,1,38
44048.wav,,1,45
44049.wav,,1,25
44051.wav,,1,-1
44052.wav,N1,1,25
44053.wav,,1,-1
44054.wav,,1,25
44055.wav,N1,1,25
44056.wav,,1,45
44057.wav,N1,1,25
44058.wav,,1,-1
44061.wav,,1,25
44062.wav,,1,-1
44063.wav,,1,-1
44065.wav,,1,51
44071.wav,,1,-1
44072.wav,,1,40
44073.wav,,1,-1
44074.wav,,1,52
44075.wav,,1,29
44078.wav,,1,50
44079.wav,,1,-1
44080.wav,,1,29
44081.wav,,1,25
44082.wav,,1,25
44083.wav,,1,40
44084.wav,,1,25
44085.wav,,1,25
44087.wav,,1,-1
44090.wav,,1,25
44091.wav,N1,1,25
44092.wav,,1,25
44093.wav,,1,-1
44094.wav,,1,-1
44097.wav,,1,25
44098.wav,,1,-1
44099.wav,,1,25
44100.wav,,1,25
44101.wav,,1,25
44102.wav,,1,-1
44103.wav,,1,38
44105.wav,,1,38
44106.wav,,1,38
44107.wav,,1,38
44108.wav,,1,38
44110.wav,,1,-1
44111.wav,,1,-1
44113.wav,,1,-1
44114.wav,,1,29
44115.wav,,1,29
44117.wav,,1,-1
44118.wav,,1,50
44119.wav,,1,-1
44121.wav,,1,-1
44122.wav,,1,-1
44124.wav,,1,-1
44125.wav,,1,43
44128.wav,,1,-1
44129.wav,N1,1,25
44130.wav,N1,1,25
44131.wav,,1,-1
44132.wav,,1,-1
44133.wav,,1,-1
44135.wav,,1,-1
44136.wav,,1,25
44137.wav,,1,25
44138.wav,,1,25
44140.wav,,1,45
44141.wav,,1,-1
44143.wav,,1,25
44144.wav,,1,-1
44145.wav,,1,25
44146.wav,,1,25
44147.wav,,1,45
44149.wav,,1,-1
44150.wav,,1,25
44151.wav,,1,25
44152.wav,,1,25
44153.wav,,1,-1
44154.wav,,1,25
44155.wav,,1,25
44156.wav,,1,-1
44157.wav,,1,25
44158.wav,,1,25
44159.wav,,1,25
44161.wav,,1,38
44162.wav,,1,25
44164.wav,,1,-1
44165.wav,,1,45
44166.wav,,1,25
44167.wav,,1,25
44168.wav,,1,25
44171.wav,,1,-1
44172.wav,,1,-1
44174.wav,,1,-1
44175.wav,,1,51
44176.wav,,1,51
44178.wav,,1,-1
44181.wav,,1,-1
44182.wav,,1,51
44189.wav,,1,9
44190.wav,,1,8
44191.wav,,1,8
44192.wav,,1,-1
44193.wav,,1,9
44194.wav,,1,9
44196.wav,,1,-1
44200.wav,,1,-1
44201.wav,N1,1,-1
44202.wav,,1,-1
44203.wav,,1,9
44204.wav,,1,8
44206.wav,,1,-1
44207.wav,,1,9
44210.wav,,1,-1
44212.wav,,1,9
44215.wav,,1,38
44216.wav,,1,34
44219.wav,,1,-1
44220.wav,,1,-1
44221.wav,,1,-1
44222.wav,,1,43
44226.wav,,1,55
44231.wav,,1,51
44232.wav,,1,-1
44234.wav,,1,55
44235.wav,,1,-1
44238.wav,,1,-1
44239.wav,,1,-1
44241.wav,,1,-1
44243.wav,,1,-1
44245.wav,,1,58
44247.wav,,1,9
44248.wav,,1,9
44249.wav,,1,9
44250.wav,,1,8
44251.wav,,1,9
44253.wav,,1,9
44254.wav,,1,9
44255.wav,N3,1,9
44256.wav,,1,9
44257.wav,,1,9
44258.wav,,1,9
44259.wav,,1,9
44262.wav,,1,58
44264.wav,,1,-1
44267.wav,,1,-1
44268.wav,,1,-1
44271.wav,,1,-1
44275.wav,,1,-1
44276.wav,,1,-1
44277.wav,,1,57
44279.wav,,1,-1
44281.wav,,1,-1
44283.wav,,1,46
44284.wav,,1,46
44286.wav,,1,-1
44287.wav,,1,46
44289.wav,,1,52
44291.wav,,1,-1
44294.wav,,1,52
44297.wav,,1,-1
44300.wav,,1,-1
44302.wav,,1,-1
44308.wav,,1,-1
44309.wav,,1,52
44311.wav,,1,-1
44313.wav,,1,29
44314.wav,,1,-1
44316.wav,,1,-1
44317.wav,,1,17
44318.wav,,1,18
44319.wav,,1,24
44320.wav,,1,-1
44321.wav,,1,-1
44322.wav,,1,-1
44323.wav,,1,-1
44324.wav,,1,24
44326.wav,,1,-1
44327.wav,,1,27
44328.wav,,1,-1
44329.wav,,1,-1
44330.wav,,1,-1
44331.wav,,1,-1
44332.wav,,1,57
44334.wav,,1,46
44335.wav,,1,46
44337.wav,,1,-1
44338.wav,,1,-1
44340.wav,,1,46
44341.wav,,1,46
44342.wav,,1,46
44343.wav,,1,-1
44347.wav,,1,-1
44351.wav,,1,46
44352.wav,,1,57
44353.wav,,1,46
44355.wav,,1,46
44356.wav,,1,-1
44357.wav,,1,-1
44358.wav,,1,57
44359.wav,,1,46
44361.wav,,1,46
44362.wav,,1,-1
44365.wav,,1,-1
44366.wav,,1,24
44367.wav,,1,31
44368.wav,,1,-1
44369.wav,,1,31
44370.wav,,1,31
44371.wav,,1,-1
44372.wav,,1,-1
44373.wav,,1,-1
44374.wav,,1,9
44377.wav,,1,-1
44381.wav,,1,-1
44383.wav,,1,9
44384.wav,,1,8
44385.wav,,1,9
44388.wav,,1,9
44389.wav,,1,-1
44390.wav,,1,-1
44391.wav,,1,25
44392.wav,,1,38
44393.wav,,1,38
44394.wav,,1,25
44396.wav,,1,25
44397.wav,,1,-1
44398.wav,,1,-1
44399.wav,,1,53
44400.wav,,1,-1
44401.wav,,1,38
44402.wav,,1,-1
44403.wav,,1,38
44404.wav,,1,-1
44405.wav,,1,9
44406.wav,,1,8
44407.wav,,1,-1
44408.wav,,1,-1
44409.wav,,1,9
44411.wav,,1,9
44412.wav,,1,9
44413.wav,,1,9
44414.wav,,1,9
44415.wav,,1,8
44416.wav,,1,-1
44417.wav,,1,9
44418.wav,,1,9
44419.wav,,1,9
44420.wav,,1,9
44421.wav,,1,9
44422.wav,,1,9
44423.wav,,1,8
44424.wav,,1,9
44425.wav,,1,9
44426.wav,,1,-1
44427.wav,,1,9
44428.wav,,1,8
44429.wav,,1,8
44430.wav,,1,8
44431.wav,,1,8
44432.wav,,1,8
44433.wav,,1,9
44434.wav,,1,9
44436.wav,,1,9
44439.wav,,1,-1
44440.wav,,1,9
44441.wav,,1,8
44443.wav,,1,9
44444.wav,,1,9
44445.wav,,1,-1
44447.wav,,1,9
44449.wav,,1,9
44450.wav,,1,-1
44452.wav,,1,9
44453.wav,,1,9
44454.wav,,1,9
44455.wav,,1,-1
44457.wav,,1,24
44458.wav,,1,-1
44459.wav,,1,24
44460.wav,,1,18
44462.wav,,1,-1
44464.wav,,1,24
44465.wav,,1,-1
44466.wav,,1,-1
44467.wav,,1,-1
44468.wav,,1,-1
44470.wav,,1,9
44471.wav,,1,8
44473.wav,,1,9
44474.wav,,1,9
44475.wav,,1,9
44476.wav,,1,-1
44479.wav,,1,-1
44480.wav,,1,-1
44481.wav,,1,9
44484.wav,,1,-1
44485.wav,,1,9
44486.wav,,1,9
44487.wav,,1,9
44488.wav,,1,31
44491.wav,,1,31
44493.wav,,1,-1
44495.wav,,1,-1
44496.wav,,1,-1
44497.wav,N23,1,-1
44499.wav,,1,-1
44500.wav,,1,31
44501.wav,,1,-1
44503.wav,,1,-1
44504.wav,,1,-1
44505.wav,,1,-1
44508.wav,,1,55
44509.wav,,1,57
44511.wav,,1,-1
44513.wav,,1,-1
44515.wav,,1,-1
44517.wav,,1,-1
44519.wav,,1,8
44520.wav,,1,9
44521.wav,,1,8
44522.wav,,1,9
44523.wav,,1,9
44525.wav,,1,9
44526.wav,,1,9
44527.wav,,1,-1
44528.wav,,1,9
44529.wav,,1,31
44530.wav,,1,-1
44531.wav,,1,-1
44532.wav,,1,-1
44533.wav,,1,-1
44534.wav,,1,-1
44535.wav,,1,-1
44539.wav,,1,-1
44540.wav,,1,-1
44542.wav,,1,9
44543.wav,,1,-1
44544.wav,,1,8
44545.wav,,1,8
44546.wav,,1,8
44547.wav,,1,-1
44550.wav,,1,9
44551.wav,,1,-1
44552.wav,,1,9
44554.wav,,1,45
44555.wav,,1,-1
44556.wav,,1,-1
44557.wav,,1,45
44558.wav,,1,-1
44559.wav,,1,-1
44560.wav,,1,34
44561.wav,,1,-1
44563.wav,,1,17
44564.wav,,1,59
44565.wav,,1,-1
44566.wav,,1,32
44567.wav,,1,32
44568.wav,,1,32
44569.wav,,1,-1
44570.wav,,1,17
44571.wav,,1,17
44572.wav,,1,-1
44573.wav,,1,-1
44574.wav,,1,59
44575.wav,,1,-1
44576.wav,,1,-1
44577.wav,N4,1,-1
44580.wav,,1,-1
44584.wav,,1,48
44585.wav,,1,-1
44586.wav,,1,52
44587.wav,,1,-1
44590.wav,,1,-1
44591.wav,,1,-1
44592.wav,,1,-1
44593.wav,,1,-1
44594.wav,,1,-1
44595.wav,,1,-1
44596.wav,,1,-1
44597.wav,,1,-1
44598.wav,,1,-1
44599.wav,,1,-1
44601.wav,,1,-1
44602.wav,,1,-1
44603.wav,,1,57
44604.wav,,1,-1
44605.wav,,1,57
44609.wav,,1,46
44610.wav,,1,9
44611.wav,,1,9
44612.wav,,1,9
44613.wav,,1,9
44614.wav,,1,9
44616.wav,,1,9
44617.wav,,1,9
44619.wav,,1,8
44620.wav,,1,-1
44621.wav,,1,9
44622.wav,,1,9
44623.wav,,1,9
44624.wav,,1,-1
44625.wav,,1,8
44626.wav,,1,9
44628.wav,,1,-1
44629.wav,,1,-1
44630.wav,,1,34
44632.wav,,1,-1
44634.wav,,1,34
44640.wav,,1,-1
44641.wav,N23,1,-1
44642.wav,,1,45
44643.wav,,1,45
44644.wav,,1,-1
44645.wav,,1,-1
44647.wav,,1,-1
44648.wav,,1,-1
44649.wav,,1,-1
44650.wav,,1,-1
44651.wav,,1,9
44652.wav,,1,8
44653.wav,,1,9
44654.wav,,1,9
44655.wav,,1,9
44656.wav,,1,9
44658.wav,,1,9
44659.wav,,1,-1
44660.wav,,1,9
44661.wav,,1,-1
44665.wav,,1,-1
44666.wav,,1,-1
44667.wav,,1,-1
44668.wav,N2,1,-1
44669.wav,N2,1,-1
44671.wav,N23,1,-1
44672.wav,,1,-1
44673.wav,,1,-1
44674.wav,,1,-1
44675.wav,,1,46
44677.wav,,1,46
44678.wav,,1,46
44679.wav,,1,46
44680.wav,,1,57
44681.wav,,1,-1
44685.wav,,1,46
44686.wav,,1,46
44688.wav,,1,46
44689.wav,,1,46
44692.wav,,1,55
44693.wav,,1,9
44694.wav,,1,8
44696.wav,,1,9
44697.wav,,1,9
44699.wav,,1,-1
44700.wav,,1,-1
44701.wav,,1,9
44702.wav,,1,8
44703.wav,,1,9
44704.wav,,1,9
44706.wav,,1,9
44707.wav,,1,-1
44708.wav,,1,-1
44709.wav,,1,-1
44710.wav,,1,47
44711.wav,,1,-1
44713.wav,,1,-1
44714.wav,,1,-1
44715.wav,,1,-1
44716.wav,,1,-1
44717.wav,,1,-1
44718.wav,,1,-1
44719.wav,,1,-1
44720.wav,,1,-1
44721.wav,,1,-1
44723.wav,,1,40
44724.wav,,1,44
44725.wav,,1,-1
44726.wav,,1,44
44727.wav,,1,-1
44728.wav,,1,-1
44729.wav,,1,-1
44731.wav,,1,-1
44732.wav,,1,-1
44733.wav,,1,44
44735.wav,,1,45
44736.wav,,1,31
44738.wav,,1,-1
44739.wav,,1,-1
44740.wav,,1,28
44741.wav,,1,31
44742.wav,,1,-1
44745.wav,,1,-1
44746.wav,,1,-1
44747.wav,,1,-1
44753.wav,,1,-1
44755.wav,,1,-1
44756.wav,,1,-1
44757.wav,,1,-1
44758.wav,,1,-1
44759.wav,,1,-1
44760.wav,,1,-1
44761.wav,,1,-1
44762.wav,,1,-1
44766.wav,,1,34
44769.wav,,1,-1
44770.wav,,1,-1
44772.wav,,1,24
44774.wav,,1,-1
44776.wav,,1,-1
44777.wav,,1,-1
44779.wav,,1,24
44780.wav,,1,-1
44789.wav,,1,-1
44790.wav,,1,-1
44793.wav,,1,-1
44794.wav,,1,-1
44795.wav,,1,-1
44796.wav,,1,-1
44797.wav,,1,-1
44800.wav,,1,-1
44801.wav,,1,-1
44804.wav,,1,-1
44807.wav,N23,1,-1
44808.wav,,1,31
44809.wav,,1,-1
44810.wav,,1,-1
44811.wav,,1,31
44812.wav,,1,31
44813.wav,,1,-1
44816.wav,,1,-1
44817.wav,,1,9
44818.wav,,1,-1
44819.wav,,1,-1
44821.wav,,1,-1
44824.wav,,1,-1
44825.wav,,1,-1
44826.wav,,1,-1
44827.wav,,1,-1
44829.wav,,1,31
44831.wav,,1,-1
44832.wav,,1,27
44833.wav,,1,-1
44834.wav,,1,27
44835.wav,N1,1,-1
44836.wav,,1,-1
44840.wav,,1,28
44841.wav,,1,28
44842.wav,,1,-1
44843.wav,,1,17
44845.wav,,1,9
44846.wav,,1,9
44847.wav,,1,-1
44848.wav,,1,-1
44850.wav,,1,-1
44851.wav,,1,-1
44852.wav,,1,-1
44853.wav,,1,-1
44854.wav,,1,-1
44856.wav,,1,-1
44857.wav,,1,44
44859.wav,,1,34
44860.wav,,1,-1
44861.wav,,1,-1
44862.wav,,1,-1
44863.wav,,1,-1
44864.wav,,1,27
44867.wav,,1,27
44869.wav,,1,58
44871.wav,,1,-1
44872.wav,,1,-1
44873.wav,,1,31
44874.wav,,1,-1
44875.wav,,1,-1
44877.wav,N23,1,55
44878.wav,,1,-1
44879.wav,,1,-1
44881.wav,,1,-1
44883.wav,,1,-1
44886.wav,,1,46
44887.wav,,1,-1
44890.wav,,1,-1
44893.wav,,1,-1
44894.wav,,1,9
44895.wav,,1,9
44896.wav,,1,9
44897.wav,,1,9
44898.wav,,1,9
44899.wav,,1,-1
44900.wav,,1,-1
44902.wav,,1,-1
44903.wav,,1,-1
44904.wav,,1,-1
44905.wav,,1,38
44906.wav,,1,-1
44907.wav,,1,-1
44908.wav,,1,-1
44909.wav,,1,-1
44910.wav,,1,-1
44911.wav,,1,-1
44912.wav,,1,46
44913.wav,,1,57
44915.wav,,1,57
44917.wav,,1,57
44918.wav,,1,-1
44921.wav,,1,-1
44922.wav,,1,-1
44923.wav,,1,29
44926.wav,,1,57
44929.wav,,1,24
44931.wav,,1,31
44934.wav,,1,-1
44935.wav,,1,-1
44937.wav,,1,28
44938.wav,,1,-1
44940.wav,,1,-1
44945.wav,,1,52
44948.wav,,1,52
44950.wav,,1,52
44951.wav,,1,-1
44952.wav,,1,-1
44953.wav,,1,-1
44954.wav,,1,-1
44955.wav,,1,-1
44956.wav,,1,-1
44957.wav,,1,34
44958.wav,,1,-1
44959.wav,,1,-1
44960.wav,,1,38
44962.wav,,1,-1
44963.wav,,1,-1
44966.wav,,1,-1
44968.wav,,1,-1
44970.wav,,1,-1
44973.wav,,1,17
44974.wav,,1,27
44975.wav,,1,-1
44976.wav,,1,28
44977.wav,,1,17
44978.wav,,1,-1
44979.wav,,1,-1
44980.wav,,1,-1
44984.wav,,1,52
44985.wav,,1,-1
44986.wav,,1,-1
44987.wav,,1,-1
44988.wav,,1,-1
44991.wav,,1,-1
44992.wav,,1,9
44993.wav,,1,9
44998.wav,,1,8
45000.wav,,1,8
45001.wav,,1,-1
45002.wav,,1,9
45003.wav,,1,9
45005.wav,,1,-1
45006.wav,,1,9
45007.wav,,1,9
45008.wav,,1,9
45009.wav,,1,38
45010.wav,,1,-1
45011.wav,,1,-1
45013.wav,,1,-1
45015.wav,,1,-1
45016.wav,,1,-1
45018.wav,,1,-1
45020.wav,,1,24
45021.wav,N23,1,31
45022.wav,,1,17
45023.wav,N4,1,18
45024.wav,,1,27
45025.wav,,1,-1
45026.wav,,1,-1
45028.wav,,1,27
45031.wav,,1,9
45032.wav,,1,9
45033.wav,,1,-1
45035.wav,,1,9
45036.wav,,1,9
45037.wav,N23,1,9
45038.wav,,1,9
45039.wav,,1,9
45040.wav,,1,9
45041.wav,,1,9
45042.wav,,1,9
45043.wav,,1,9
45044.wav,,1,8
45045.wav,,1,-1
45052.wav,,1,-1
45053.wav,,1,-1
45055.wav,,1,-1
45057.wav,,1,55
45058.wav,,1,-1
45060.wav,,1,8
45061.wav,,1,9
45062.wav,,1,-1
45063.wav,,1,-1
45064.wav,,1,8
45065.wav,,1,9
45066.wav,,1,-1
45068.wav,,1,8
45069.wav,,1,8
45070.wav,,1,-1
45071.wav,,1,-1
45072.wav,,1,9
45073.wav,,1,-1
45074.wav,,1,57
45075.wav,,1,-1
45076.wav,,1,-1
45077.wav,,1,57
45078.wav,,1,46
45079.wav,,1,46
45080.wav,,1,57
45082.wav,,1,-1
45083.wav,,1,46
45084.wav,,1,46
45085.wav,,1,-1
45086.wav,N1,1,9
45087.wav,,1,9
45088.wav,,1,9
45089.wav,,1,9
45090.wav,,1,-1
45091.wav,,1,9
45092.wav,,1,-1
45093.wav,,1,-1
45094.wav,,1,9
45095.wav,,1,-1
45096.wav,,1,-1
45100.wav,,1,8
45102.wav,,1,9
45103.wav,,1,9
45104.wav,,1,-1
45105.wav,,1,-1
45108.wav,,1,27
45109.wav,,1,24
45111.wav,,1,-1
45114.wav,,1,-1
45115.wav,,1,31
45116.wav,,1,-1
45117.wav,,1,31
45118.wav,,1,-1
45119.wav,,1,-1
45120.wav,,1,31
45121.wav,,1,27
45122.wav,,1,-1
45123.wav,,1,28
45124.wav,,1,-1
45125.wav,,1,-1
45126.wav,,1,17
45127.wav,N4,1,-1
45128.wav,,1,-1
45129.wav,,1,43
45130.wav,,1,-1
45131.wav,,1,-1
45132.wav,,1,-1
45133.wav,,1,-1
45134.wav,,1,-1
45136.wav,,1,24
45138.wav,,1,-1
45139.wav,,1,-1
45141.wav,,1,52
45151.wav,,1,58
45152.wav,,1,31
45153.wav,,1,24
45154.wav,,1,32
45155.wav,,1,-1
45156.wav,,1,-1
45157.wav,,1,-1
45158.wav,,1,-1
45160.wav,,1,32
45161.wav,,1,-1
45162.wav,,1,24
45163.wav,,1,-1
45165.wav,,1,-1
45169.wav,,1,8
45170.wav,,1,9
45173.wav,,1,8
45174.wav,,1,9
45175.wav,,1,-1
45176.wav,,1,-1
45177.wav,,1,9
45178.wav,,1,9
45179.wav,,1,-1
45180.wav,,1,9
45181.wav,,1,8
45182.wav,,1,8
45183.wav,,1,8
45184.wav,,1,9
45185.wav,,1,9
45186.wav,,1,8
45187.wav,,1,-1
45188.wav,,1,8
45190.wav,,1,9
45193.wav,,1,9
45194.wav,,1,8
45198.wav,,1,9
45199.wav,N3,1,8
45200.wav,,1,-1
45202.wav,,1,-1
45204.wav,,1,-1
45205.wav,,1,-1
45206.wav,,1,9
45207.wav,,1,-1
45208.wav,,1,9
45209.wav,,1,-1
45210.wav,,1,-1
45211.wav,,1,-1
45212.wav,,1,34
45213.wav,,1,34
45214.wav,,1,34
45215.wav,,1,38
45216.wav,,1,38
45217.wav,,1,38
45218.wav,,1,-1
45219.wav,,1,38
45220.wav,,1,43
45221.wav,,1,-1
45222.wav,,1,38
45223.wav,,1,38
45224.wav,,1,9
45225.wav,,1,-1
45226.wav,,1,9
45227.wav,,1,9
45228.wav,,1,9
45229.wav,,1,9
45230.wav,,1,9
45231.wav,,1,9
45232.wav,,1,9
45234.wav,,1,9
45236.wav,,1,-1
45238.wav,,1,9
45240.wav,,1,-1
45241.wav,,1,-1
45245.wav,,1,9
45246.wav,,1,-1
45247.wav,,1,9
45249.wav,,1,24
45250.wav,,1,-1
45251.wav,,1,-1
45253.wav,,1,-1
45255.wav,,1,-1
45256.wav,,1,17
45257.wav,,1,31
45259.wav,,1,-1
45260.wav,,1,24
45261.wav,,1,-1
45262.wav,,1,17
45263.wav,,1,8
45264.wav,,1,9
45265.wav,,1,9
45266.wav,,1,9
45267.wav,,1,9
45268.wav,,1,9
45269.wav,,1,8
45270.wav,,1,9
45271.wav,,1,9
45272.wav,,1,9
45273.wav,,1,8
45274.wav,,1,9
45275.wav,,1,9
45276.wav,,1,9
45277.wav,,1,-1
45278.wav,,1,-1
45280.wav,,1,9
45281.wav,,1,9
45282.wav,,1,9
45284.wav,,1,9
45285.wav,,1,-1
45286.wav,,1,9
45287.wav,,1,9
45288.wav,,1,8
45289.wav,,1,8
45290.wav,,1,9
45291.wav,,1,9
45292.wav,,1,9
45298.wav,,1,-1
45299.wav,,1,-1
45301.wav,,1,-1
45303.wav,,1,-1
45304.wav,,1,8
45305.wav,,1,-1
45306.wav,,1,-1
45307.wav,,1,-1
45310.wav,,1,-1
45311.wav,,1,-1
45312.wav,,1,-1
45313.wav,,1,55
45321.wav,,1,9
45324.wav,,1,9
45325.wav,,1,9
45326.wav,,1,9
45328.wav,,1,9
45329.wav,,1,-1
45330.wav,,1,-1
45331.wav,,1,9
45334.wav,,1,9
45337.wav,,1,9
45338.wav,,1,9
45339.wav,,1,9
45340.wav,,1,9
45341.wav,,1,9
45342.wav,,1,9
45345.wav,,1,-1
45346.wav,,1,-1
45348.wav,,1,-1
45349.wav,,1,8
45350.wav,,1,8
45351.wav,,1,-1
45353.wav,,1,9
45354.wav,,1,8
45356.wav,,1,-1
45357.wav,,1,9
45358.wav,,1,9
45359.wav,,1,-1
45361.wav,,1,40
45363.wav,,1,44
45365.wav,,1,-1
45367.wav,,1,-1
45369.wav,,1,-1
45370.wav,,1,-1
45371.wav,,1,-1
45372.wav,,1,46
45374.wav,,1,46
45376.wav,,1,46
45377.wav,,1,-1
