fn,start,stop,label
AmadorJy12-9.WAV,102.41797751341404,102.68883225518633,aa
AmadorJy12-9.WAV,111.85206850657109,112.16531790357732,as
AmadorJy12-9.WAV,112.35162308796484,112.65074093322644,bu
AmadorJy12-9.WAV,114.8811708502557,115.2533017128646,ar
AmadorJy12-9.WAV,118.44096605208829,118.79425484570432,ar
AmadorJy12-9.WAV,119.64450320900691,120.2144757960408,dl
AmadorJy12-9.WAV,121.51601645380232,122.03652860972996,dl
AmadorJy12-9.WAV,123.83291302101502,124.12260983178015,aq
AmadorJy12-9.WAV,124.88878783324212,125.4234315409144,ac
AmadorJy12-9.WAV,131.66634582177096,131.93249004629504,aa
AmadorJy12-9.WAV,136.50480701403256,137.04416123895305,ac
AmadorJy12-9.WAV,138.19001507444045,138.52917231631187,ar
AmadorJy12-9.WAV,139.98284608293002,140.33142435929784,bi
AmadorJy12-9.WAV,153.95319434670466,154.44779865776712,dm
AmadorJy12-9.WAV,156.73430318681463,157.0392074395736,bg
AmadorJy12-9.WAV,158.83317897324844,159.12626523171443,af
AmadorJy12-9.WAV,161.2519953089194,161.54640263693278,bg
AmadorJy12-9.WAV,163.81244892486052,164.13153477077103,fq
AmadorJy12-9.WAV,165.2175312473424,165.49407231379823,cr
AmadorJy12-9.WAV,166.51751061957054,166.87205044836006,bq
AmadorJy12-9.WAV,167.24534404886654,167.63770145939358,bi
AmadorJy12-9.WAV,172.28496328094872,172.6702298949,bq
AmadorJy12-9.WAV,178.10028306774143,178.41353246474765,fq
AmadorJy12-9.WAV,181.0062337334419,181.31006209595168,ch
AmadorJy12-9.WAV,183.14471217359744,183.5323423864073,bq
AmadorJy12-9.WAV,185.2214690623068,185.50174483857555,en
AmadorJy12-9.WAV,187.1360956003413,187.503515945702,da
AmadorJy12-9.WAV,188.6917689670422,188.991946022084,db
AmadorJy12-9.WAV,189.5914732308321,189.9400515072,ci
AmadorJy12-9.WAV,198.2026205730876,198.48996212522863,en
AmadorJy12-9.WAV,199.49884086050253,199.8061087121201,db
AmadorJy12-9.WAV,206.55970521330264,206.83860987861704,en
AmadorJy12-9.WAV,209.0869738778484,209.35406054886985,en
AmadorJy12-9.WAV,213.3164015065794,213.588215375318,en
AmadorJy12-9.WAV,214.9208896014175,215.21529692943088,en
AmadorJy12-9.WAV,219.65474080188451,219.94546346149195,en
AmadorJy12-9.WAV,226.23284066661503,226.50369540838736,en
AmadorJy12-9.WAV,228.25504451548863,228.54576717509605,dn
AmadorJy12-9.WAV,231.91668530238692,232.20740796199436,en
AmadorJy12-9.WAV,233.6350216725867,234.00374309452775,an
AmadorJy12-9.WAV,235.2003056016836,235.48393746471515,dn
AmadorJy12-9.WAV,239.6408300326874,239.9197346980018,dn
AmadorJy12-9.WAV,243.14263730958845,243.42154197490285,dn
AmadorJy12-9.WAV,245.95716074502948,246.24788340463687,dn
AmadorJy12-9.WAV,248.2280561323713,248.5116879954029,dn
AmadorJy12-9.WAV,277.8152003540443,278.1295590022376,en
AmadorJy12-9.WAV,301.72654915405485,302.0149082148036,br
AmadorJy12-9.WAV,305.8974607126183,306.38214875546714,fc
AmadorJy12-9.WAV,310.2977298991711,310.77071050137147,fc
AmadorJy12-9.WAV,312.5485832587106,312.8325674732609,ah
AmadorJy12-9.WAV,314.0608277424984,314.3183914367659,br
AmadorJy12-9.WAV,314.5317788066031,314.86974349168776,ai
AmadorJy12-9.WAV,317.11442466922006,317.5756978307719,fc
AmadorJy12-9.WAV,319.32376715177134,319.6875485836333,aj
AmadorJy12-9.WAV,322.44414290087224,322.6647587369692,br
AmadorJy12-9.WAV,324.4461142646028,324.82397755834324,aj
AmadorJy12-9.WAV,326.3477309153081,326.655184899656,en
AmadorJy12-9.WAV,328.8059199778557,329.1321497780416,ak
AmadorJy12-9.WAV,331.11613674188,331.39073304851127,br
AmadorJy12-9.WAV,333.5715307042536,333.81738695787254,cm
AmadorJy12-9.WAV,334.05064907189706,334.3463681713461,en
AmadorJy12-9.WAV,336.491662807582,336.9623019216526,fc
AmadorJy12-9.WAV,337.4712117555648,337.77162480897334,dn
AmadorJy12-9.WAV,341.1147372523093,341.3682107661228,eh
AmadorJy12-9.WAV,343.7909693657544,344.10546428104146,en
AmadorJy12-9.WAV,346.2772090926382,346.5518053992695,br
AmadorJy12-9.WAV,347.4976371221105,347.7886622676001,dn
AmadorJy12-9.WAV,352.7708691181713,353.0525063557418,en
AmadorJy12-9.WAV,353.432716626462,353.64863850859945,br
AmadorJy12-9.WAV,355.40496839477964,355.71476935610724,dn
AmadorJy12-9.WAV,357.7988849141292,358.3339956655132,ap
AmadorJy12-9.WAV,359.7350242669783,360.2009804047896,fc
AmadorJy12-9.WAV,361.0129136235786,361.3743480784608,as
AmadorJy12-9.WAV,364.3269198001718,364.8116078430208,fc
AmadorJy12-9.WAV,364.8682323456053,365.2601775012242,ar
AmadorJy12-9.WAV,367.11016034775287,367.3401640917688,br
AmadorJy12-9.WAV,369.9563615883502,370.4504155837179,fc
AmadorJy12-9.WAV,370.6832768457267,371.0869568862445,bi
AmadorJy12-9.WAV,372.79679429784153,373.3072387101172,fc
AmadorJy12-9.WAV,373.5547599755529,374.1039525888154,dl
AmadorJy12-9.WAV,375.4634172465754,375.7168907603889,eh
AmadorJy12-9.WAV,378.3485303112187,378.9071108324002,ac
AmadorJy12-9.WAV,386.58409918279096,386.87043037432096,aa
AmadorJy12-9.WAV,389.375332857622,389.6968687038484,dr
AmadorJy12-9.WAV,390.9881582803967,391.4857174001047,dm
AmadorJy12-9.WAV,395.05905970629806,395.54253696412746,dm
AmadorJy12-9.WAV,397.20487471169673,397.498246834166,bg
AmadorJy12-9.WAV,397.7728431407973,398.0990729409832,ae
AmadorJy12-9.WAV,399.5618048964744,399.8762998117615,ci
AmadorJy12-9.WAV,401.08499295633504,401.5168367206099,ag
AmadorJy12-9.WAV,403.2149444199796,403.5247453813072,cr
AmadorJy12-9.WAV,405.648759547985,406.0031530719279,ci
AmadorJy12-9.WAV,406.7619046822916,407.1327270450928,bq
AmadorJy12-9.WAV,409.22713498640064,409.4970373390724,cr
AmadorJy12-9.WAV,411.3699249689165,411.7477882626569,bi
AmadorJy12-9.WAV,412.59595111709285,412.9174869633192,ci
AmadorJy12-9.WAV,413.1028981447198,413.4596386456425,bq
AmadorJy12-9.WAV,417.4977954532483,417.9343331714826,bq
AmadorJy12-9.WAV,421.0426348574222,421.3852934964663,db
AmadorJy12-9.WAV,422.0126147065859,422.3998659082454,ci
AmadorJy12-9.WAV,424.4773531046381,425.2851665093863,cb
AmadorJy12-9.WAV,426.45880633040633,426.8648333479039,da
AmadorJy12-9.WAV,429.9521253004465,430.3065188243894,ci
AmadorJy12-9.WAV,430.6233607166563,430.9472435398624,db
AmadorJy12-9.WAV,434.8063691772933,435.1622753730084,ci
AmadorJy12-9.WAV,436.35414016434834,436.6944518264127,ch
AmadorJy12-9.WAV,438.4437407816537,438.76292965090033,db
AmadorJy12-9.WAV,443.8196744677196,444.1505982218649,ci
AmadorJy12-9.WAV,448.1114178485596,448.5596904516927,ci
AmadorJy12-9.WAV,453.6170559856941,453.982328133928,ci
AmadorJy12-9.WAV,454.846337253789,455.1975604732447,ci
AmadorJy12-9.WAV,458.7593200401004,459.09415284264816,ci
AmadorJy12-9.WAV,465.6836341560666,466.0044180298361,ci
AmadorJy12-9.WAV,488.3696620352269,488.9433266270046,cb
AmadorJy12-9.WAV,490.51673113763655,490.8546958159365,cc
AmadorJy12-9.WAV,492.6248820704496,493.0449909413919,df
AmadorJy12-9.WAV,498.2335053513238,498.6653491069293,df
AmadorJy12-9.WAV,500.28074764060256,500.6210592958352,cc
AmadorJy12-9.WAV,503.5344488299717,504.1587446940536,cb
AmadorJy12-9.WAV,506.0157687844522,506.36546834741534,cc
AmadorJy12-9.WAV,514.0565385715578,514.4954232579612,df
AmadorJy12-9.WAV,518.7026754859995,519.0547220258952,dp
AmadorJy12-9.WAV,524.3817080748529,524.8323276459195,bx
AmadorJy12-9.WAV,529.701427368962,529.9384720391585,dr
AmadorJy12-9.WAV,531.1025725977472,531.4311493683166,dh
AmadorJy12-9.WAV,533.2297251700719,533.5841186869003,bj
AmadorJy12-9.WAV,534.6762541213094,535.0259536842725,cn
AmadorJy12-9.WAV,539.0989759578051,539.4322466822398,dh
AmadorJy12-9.WAV,544.7216814108972,545.1441372587722,bl
AmadorJy12-9.WAV,550.8562536593549,551.1848304299243,di
AmadorJy12-9.WAV,552.5085254199324,552.7901626518491,co
AmadorJy12-9.WAV,561.7747563678844,562.0775163921948,co
AmadorJy12-9.WAV,569.5056121325454,569.8271479723169,cn
AmadorJy12-9.WAV,573.0365958019748,573.3698665264095,di
AmadorJy12-9.WAV,577.2694386415997,577.5510758735163,co
AmadorJy12-9.WAV,579.3169070655509,579.7464038442238,bl
AmadorJy12-9.WAV,581.8915407606554,582.1684840387068,co
AmadorJy12-9.WAV,587.4114311874346,587.6250060883046,bm
AmadorJy12-9.WAV,590.6510505152079,590.9561575164508,bc
AmadorJy12-9.WAV,594.2712193080775,594.541121655331,ah
AmadorJy12-9.WAV,596.9547184807741,597.2645194358823,ai
AmadorJy12-9.WAV,598.4121911559425,598.7900544420974,aj
AmadorJy12-9.WAV,600.8330547362341,601.1146919681507,en
AmadorJy12-9.WAV,602.6284920897026,603.0462539837122,aj
AmadorJy12-9.WAV,605.9693706275883,606.2322320440438,en
AmadorJy12-9.WAV,610.1674610825687,610.4702211068791,ak
AmadorJy12-9.WAV,611.9323877359129,612.2022900831664,dn
AmadorJy12-9.WAV,613.7355441135753,614.0523859994815,en
AmadorJy12-9.WAV,616.8718964563124,617.1629215959596,en
AmadorJy12-9.WAV,618.7166203253663,618.9794817418218,dn
AmadorJy12-9.WAV,620.6792581109734,620.9679362512705,en
AmadorJy12-9.WAV,59.809938974703634,60.12318837170986,east
AmadorJy12-9.WAV,68.15566073044019,68.53485736892141,east
AmadorJy12-9.WAV,70.02765317077973,70.35267886090648,east
AmadorJy12-9.WAV,74.25254897660213,74.5163379425021,east
AmadorJy12-9.WAV,76.88952127423227,77.16037601600456,east
AmadorJy12-9.WAV,78.31680800044107,78.62770213882318,east
AmadorJy12-9.WAV,84.82422988520284,85.10686092009567,east
AmadorJy12-9.WAV,91.02427031528131,91.24566462594736,east
AmadorJy12-9.WAV,92.5992604159003,92.8442073128074,east
AmadorJy12-9.WAV,95.39239873134876,95.65854295587285,east
AmadorJy12-9.WAV,103.3577257044327,103.6639093255666,east
AmadorJy12-9.WAV,113.46566041716744,113.77655455554954,east
AmadorJy12-9.WAV,115.8668670993038,116.18247175493414,east
AmadorJy12-9.WAV,121.32524050524964,121.53250326417108,east
AmadorJy12-9.WAV,155.5641912455938,155.95045365994733,east
AmadorJy12-9.WAV,166.0404480758884,166.3136580762848,east
AmadorJy12-9.WAV,169.1693135197642,169.41512780105825,east
AmadorJy12-9.WAV,173.45258111709546,173.76221256757162,east
AmadorJy12-9.WAV,183.85615543003505,184.11851490333927,east
AmadorJy12-9.WAV,320.9079766131056,321.15675617295955,east
AmadorJy12-9.WAV,325.208881783023,325.4388855270389,east
AmadorJy12-9.WAV,329.7634865855955,329.9958373065912,east
AmadorJy12-9.WAV,335.5204219583275,335.79032431099927,east
AmadorJy12-9.WAV,338.81837654194385,339.07419703273706,east
AmadorJy12-9.WAV,344.8400680757046,345.1686448528702,east
AmadorJy12-9.WAV,348.3542837197209,348.6171451414534,east
AmadorJy12-9.WAV,357.66276024930346,357.85755933862305,east
AmadorJy12-9.WAV,359.14706692467377,359.4193162543253,east
AmadorJy12-9.WAV,361.7756811419988,362.0056848860147,east
AmadorJy12-9.WAV,388.1166751505706,388.4429049507565,east
AmadorJy12-9.WAV,611.3664268307937,611.6715338381617,east
1590.WAV,23.944683389938824,24.44674353031046,ag
1590.WAV,26.79151004981533,27.175845743479137,cj
1590.WAV,29.873785603107496,30.12308443142996,ec
1590.WAV,32.554413044102354,32.94913618894626,cj
1590.WAV,35.5293516018668,35.94831213279761,cj
1590.WAV,39.67807214298286,39.93775842248543,ec
1590.WAV,42.02630114621443,42.42102429105834,cj
1590.WAV,45.04558695589765,45.530334677635786,ag
1590.WAV,48.22481205353745,48.571060426207545,ch
1590.WAV,51.6117861747793,52.000000000000014,cj
1590.WAV,54.02580236881819,54.49670015564952,ag
1590.WAV,56.24591947416183,56.50906823739111,ec
1590.WAV,58.38986193751805,58.72572285900804,ch
1590.WAV,127.4111283777628,127.84047635987372,ag
1590.WAV,143.570402629191,144.010138062482,ag
1590.WAV,210.2614175213657,210.73231530819703,ag
1590.WAV,217.29851452707865,217.76594983018327,ag
1590.WAV,222.02267240335536,222.38623319465896,cj
1590.WAV,224.9872235099397,225.33000939888308,cj
1590.WAV,228.71698352012493,229.11170666496884,cj
1590.WAV,233.2950520433519,233.65168786720207,cj
1590.WAV,235.868342488819,236.1418787032284,ec
1590.WAV,237.71104886795223,238.08499711043592,cj
1590.WAV,239.98243819266804,240.32176159788477,ch
1590.WAV,241.76974483217404,242.17831791192475,cj
1590.WAV,243.61245121130727,244.0694990632318,ag
1590.WAV,245.06669437652167,245.32984313975092,ec
1590.WAV,246.3928256438481,246.76331140260515,cj
1590.WAV,248.50906823739064,248.84492915888063,ch
1590.WAV,250.3032998443501,250.7845850823616,ag
1590.WAV,254.40700809701903,254.81904366049648,cj
1590.WAV,256.17979976509,256.7130222590019,ag
1590.WAV,257.96364392086923,258.22679268409854,ec
1590.WAV,260.1733735750328,260.5680967198767,cj
1590.WAV,262.20931400633293,262.57287479763653,ch
1590.WAV,265.18425256409733,265.5859006763946,cj
1590.WAV,267.5497939859624,267.8302551678252,ec
1590.WAV,269.2436135648475,269.7041239004988,ag
1590.WAV,271.18606693552675,271.5634776617371,cj
1590.WAV,274.1610054932912,274.45185412633407,ec
1590.WAV,276.3984350172683,276.8035456132924,cj
1590.WAV,280.1039576413665,280.5540805258377,ag
1590.WAV,292.84509541801265,293.3229181722974,ag
1590.WAV,296.0658703203728,296.3428690185089,ec
1590.WAV,327.6122849521749,327.9896956783853,ds
1590.WAV,329.5685882577609,329.8767493094373,au
1590.WAV,331.92720471217257,332.28730301974946,am
1590.WAV,334.022672403355,334.3550708411183,au
1590.WAV,335.8785636808667,336.2282745372635,am
1590.WAV,337.6693328040994,338.0432810465831,au
1590.WAV,339.9136872955299,340.4018975009947,ba
1590.WAV,341.707253865961,342.05696472235775,au
1590.WAV,343.19678690497074,343.5776601149078,am
1590.WAV,344.84839164260706,345.21541491763736,bc
1590.WAV,346.2721374908095,346.60107344484607,au
1590.WAV,348.408489950184,348.78936316012107,am
1590.WAV,350.5870572508072,350.91945568857045,io
1590.WAV,352.1105500905556,352.591835328567,ba
1590.WAV,354.136768107204,354.40337935415994,io
1590.WAV,356.0071743561508,356.36727266372765,bc
1590.WAV,358.4897751881953,358.7840863049649,io
1590.WAV,360.0554828691925,360.3463315022353,io
1590.WAV,361.6690002858351,362.0464110120455,bc
1590.WAV,364.2042034103086,364.55391426670536,au
1590.WAV,366.27197123167736,366.66323189279456,am
1590.WAV,368.25597440707696,368.5433605563932,io
1590.WAV,370.0294311116762,370.4241542565201,bx
1590.WAV,371.9829369700638,372.2599356681999,io
1590.WAV,373.994640015277,374.3616632903073,bx
1590.WAV,376.5263806560238,376.8172292890666,io
1590.WAV,377.797112183723,378.0879608167659,ce
1590.WAV,381.50329984434967,381.7941484773926,io
1590.WAV,383.6223398850907,383.9962881275744,bx
1590.WAV,384.94913618894543,385.2330598545349,io
1590.WAV,386.4899414473274,386.829264852544,fb
1590.WAV,388.1283612865852,388.4919220778888,bx
1590.WAV,389.9669401454634,390.2474013273261,ce
1590.WAV,391.60189750099454,391.944683389938,ib
1590.WAV,393.4508638110528,393.8109621186297,fb
1590.WAV,517.3956303305573,517.7591911218609,ds
1590.WAV,518.9474880766478,519.2868114818644,au
1590.WAV,521.8178870860829,522.1779853936598,am
1590.WAV,540.9417124440959,541.2741108818591,au
1590.WAV,544.0793877370152,544.4256361096852,bc
1590.WAV,546.8119524339105,547.1859006763942,am
1590.WAV,549.6172292890667,549.9634776617369,au
1590.WAV,551.6780721429822,552.0554828691925,am
1590.WAV,554.5976109611195,554.9300093988827,au
1590.WAV,557.2609259834809,557.7214363191321,ba
1590.WAV,560.9906859936661,561.316159463976,au
1590.WAV,562.9504517829788,563.2897751881956,bc
1590.WAV,565.9184653732899,566.2439388435998,au
1590.WAV,567.463398151927,567.8200339757772,am
1590.WAV,568.9938159591288,569.4439388436,ba
1590.WAV,570.7187978915542,571.044271361864,au
1590.WAV,572.5469892992523,572.9313249929161,am
1590.WAV,574.7047816975153,575.0406426190053,au
1590.WAV,576.2663618582575,576.6541600356479,am
1590.WAV,578.2267926840985,578.5245662845949,io
1590.WAV,579.7648004952821,580.0971989330454,bc
1590.WAV,581.2432810465834,581.5341296796263,io
1590.WAV,582.5659498301832,582.9018107516732,bx
1590.WAV,584.7202797447196,585.0180533452159,io
1590.WAV,586.5145113516791,586.8572972406225,bc
1590.WAV,588.9694123139101,589.2567984632262,io
1590.WAV,590.5766697996277,590.9021432699375,io
1590.WAV,592.0170630299352,592.4117861747791,bx
1590.WAV,593.6173955481995,593.9324815673293,io
1590.WAV,595.2101380624819,595.4905992443447,ce
1590.WAV,596.453834756896,596.8312454831064,ib
1590.WAV,597.86652811739,598.2266264249669,fb
1590.WAV,599.5949725335421,600.1316575111807,dm
1590.WAV,601.5305009367679,601.8109621186306,ce
1590.WAV,603.3593573809943,603.7506180421115,fb
1590.WAV,604.9936496999971,605.5268721939091,dm
1590.WAV,606.6666943765221,607.0475675864591,fb
1590.WAV,608.710224811804,609.2607597243494,dm
1590.WAV,611.1097260344077,611.4040371511774,ce
1590.WAV,612.779308227206,613.1774938557767,fb
1590.WAV,614.7882138252209,615.2210242910585,bx
1590.WAV,616.4709809163976,616.7964543867074,ce
1590.WAV,618.0332261136681,618.3829369700649,ib
1590.WAV,619.8302551678258,620.2180533452164,fb
1590.WAV,621.5171497792577,622.0434473057162,dm
1590.WAV,627.6540010160285,628.2218483472075,dm
1590.WAV,630.240476359874,630.50708760683,ce
1590.WAV,631.8927461340387,632.2424569904356,ib
1590.WAV,633.6793877370164,633.9598489188792,ce
1590.WAV,635.2624078366471,635.657130981491,bx
1590.WAV,637.8218483472075,638.1819466547844,fb
1590.WAV,640.4990133044757,640.7933244212453,ce
1590.WAV,642.0051937255906,642.545341186956,dm
1590.WAV,643.8236627186369,644.100661416773,ce
1590.WAV,646.0950520433528,646.4586128346564,ib
1590.WAV,648.0000831295667,648.3013192137897,io
1590.WAV,649.9847513414948,650.376012002612,bx
1590.WAV,651.8198677166463,652.1730410567698,fb
1590.WAV,653.5102248118046,653.8114608960276,ce
1590.WAV,656.1174750580104,656.5191231703078,bx
1590.WAV,658.7392402756515,659.0197014575143,ce
1590.WAV,660.7273709713062,661.1117066649699,bx
1590.WAV,662.7736988537864,663.068009970556,io
1590.WAV,664.9107163496892,665.4474013273278,dm
1590.WAV,667.906429809814,668.2734530848443,fb
1590.WAV,669.8045359285745,670.3412209062132,dm
1590.WAV,673.4546588130456,673.8286070555293,bx
1590.WAV,675.6886258532961,676.0314117422396,fb
1590.WAV,729.8462519924278,730.2132752674581,cj
1590.WAV,777.6551503509315,778.1329731052163,ag
1590.WAV,932.4642222080809,932.8035456132974,ds
1590.WAV,936.169744832179,936.5021432699424,au
1590.WAV,939.79909281429,940.173041056774,am
1590.WAV,941.8495482170256,942.157709268702,au
1590.WAV,946.6838405360284,947.0889511320524,am
1590.WAV,948.8901077064652,949.2190436605016,au
1590.WAV,952.0866452227386,952.5263806560296,ba
1590.WAV,955.303957641372,955.6328935954086,au
1590.WAV,958.0018975010004,958.3896956783908,am
1590.WAV,959.97551322522,960.439486044598,ba
1590.WAV,963.2967001556548,963.6325610771448,au
1590.WAV,965.565292033172,965.9219278570224,am
1590.WAV,967.840808878143,968.2978567300676,ba
1590.WAV,970.195962848828,970.542211221498,au
1590.WAV,973.548312132803,973.8876355380196,au
1590.WAV,977.9047816975212,978.2441051027378,bc
1590.WAV,981.1463315022417,981.4856549074584,bc
1590.WAV,984.062407836652,984.3532564696952,io
1590.WAV,987.9549045819922,988.245753215035,io
1590.WAV,991.2206917727996,991.58771504783,bx
1590.WAV,1086.6840067951623,1087.0302551678324,ds
1590.WAV,1088.751774616531,1089.0530107007542,en
1590.WAV,1090.5418787032356,1090.8638896898187,ds
1590.WAV,1092.6858211665915,1093.049381957895,ds
1590.WAV,1094.268176229694,1094.659436890811,cl
1590.WAV,1095.9931581621197,1096.335944051063,au
1590.WAV,1097.9563864351592,1098.306097291556,ds
1590.WAV,1100.3427027593843,1100.706263550688,am
1590.WAV,1120.1451749278306,1120.5987602960286,ag
1590.WAV,1122.5211038008758,1122.787715047832,ec
1590.WAV,1127.2417991934258,1127.622672403363,cj
1590.WAV,1130.0609259834887,1130.4591116120594,cj
1590.WAV,1132.5677642016203,1132.9555623790106,cj
1590.WAV,1136.8556491283327,1137.0841730542952,ec
1590.WAV,1138.4934039310624,1138.8950520433598,cj
1590.WAV,1140.4988470453509,1140.8347079668408,ch
